채용공고고유번호,경력년수정보명,해당채용공고키워드명,조회수,기업명,채용공고제목,업종직종정보명,경력조건정보명,급여수준정보명,학력제한정보명,데이터기준일자,데이터기준일자2
34508907,1년 이상,"광고디자인, 3D, 3DMax",0,신화퍼리스트,3D; 3DMax; CAD; Booth 도면,,경력,2700000,학력무관,2020-01-14,2020
39322796,,"반도체, 반도체장비, 기능직",0,성광금속,반도체 장비 칠러 CS 유지보수 신입및 경력사원모집,반도체·디스플레이·광학; 생산·제조·설비·조립,신입,2700000,학력무관,2021-10-03,2021
34647100,,"간호조무, 간호조무사",0,리셋의원,분당피부과 경력무관(신규가능) 간호조무사 선생님 모십니다(주5일),,관계없음,2700000,고졸,2020-01-23,2020
34574187,3년 이상,"가구, 고객관리, 쇼핑몰",0,㈜대우토탈,온라인쇼핑몰 정산 관리 하실 분 모십니다,,경력,2700000,대졸(4년),2020-01-14,2020
34925582,,"리모델링, 실내건축, 인테리어",0,미래디자인테크,미래디자인테크 인테리어 담당자 모집,,관계없음,2700000,고졸,2020-02-27,2020
39321221,1년 이상,"네트웍구축, 통신, POS",0,KCV진성정보,카드단말기 및 포스 설치.유지보수 신입/경력자 정규직 모집,네트워크·통신서비스; 설치·정비·A/S,경력,2700000,고졸,2021-10-02,2021
39572604,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 각부서별 (정규직)모집,음식료·외식·프랜차이즈; 레저·스포츠; 여행·항공·숙박; 요리·영양·제과제빵·바리스타,신입,2700000,학력무관,2021-11-01,2021
36497171,,"교육기획, 교육훈련, 급여관리",0,지성디벨롭먼트,사무행정/경리/인사 정사원 모집 (사무직/복지좋아요/휴게시간多),,관계없음,2700000,학력무관,2020-10-16,2020
34928575,1년 이상,"부동산개발, 부동산관리, 부동산컨설팅",0,유에이앤코리아,(월250이상; 주5일) 운영;사무;인사관리 외 사무직 모집,,경력,2700000,고졸,2020-02-27,2020
34914549,,"섬유, 원단, 물류",0,㈜서울원단,포천 물류창고 정규직 구합니다(대진대 부근),,관계없음,2700000,학력무관,2020-02-26,2020
34914555,,"무역업, 영어, 무역사무",0,㈜온앤오프인터내셔날,수출입 업무 로서 영어가능자 모집,,관계없음,2700000,대졸(2~3년),2020-02-26,2020
38532198,1년 이상,"몰드, 제작, 진공주형",0,에스제이 몰드,진공주형 시제품 및 샘플 제작 직원모집,,경력,2700000,학력무관,2021-07-03,2021
34918955,,"소비재, 음료, 마케팅",0,1879㈜,온라인 마케팅 업무(온라인; 바이럴; SNS; TM) 담당자 모집,,신입,2700000,고졸,2020-02-26,2020
34488409,,"투자상담, 투자자문, 금융영업",0,한강글로벌㈜,투자자문사 한강글로벌(주) 직원채용공고,,관계없음,2700000,대졸(2~3년),2020-01-15,2020
36451538,1년 이상,"베이비, 사진관, 스튜디오",0,이유스튜디오,포토그래퍼 및 연출,,경력,2700000,학력무관,2020-10-16,2020
38277906,2년 이상,"홍보영상촬영, 인터넷방송, 프로덕션",0,㈜디멘션라인,교육/홍보/영상촬영/편집/기본모션그래픽(다가능한분)구인,,경력,2700000,학력무관,2021-06-03,2021
38002327,,"어학원, 영어학원, 교육상담",0,청담어학원 강동브랜치,하남미사 에이프릴어학원 상담교사모집,,관계없음,2700000,대졸(2~3년),2021-05-02,2021
37466210,5년 이상,"프랜차이즈, 한식당, 문서관리",0,진푸드빌,외식프랜차이즈 (주)진푸드빌 본사 경리직 모집합니다.,,경력,2700000,고졸,2021-03-01,2021
34946039,,광고기획,0,㈜원팩토리,경리/회계 신입 및 경력직 상시채용,,관계없음,2700000,학력무관,2020-02-29,2020
34568598,,"단체급식, 식품업체, 찬모",0,요양장터장수마을,요양시설전문 한식 단체급식업체에서 조리원 모집합니다.,,관계없음,2700000,학력무관,2020-01-14,2020
37182387,1년 이상,"양식당, 조리사",0,붓처스컷아브뉴프랑판교점,[SG다인힐] 양식브랜드 붓처스컷 판교점 키친 신입/경력 모집,,경력,2700000,학력무관,2021-04-03,2021
34939734,,"자동차, 관리, 문서관리",0,㈜태성시스템,인사 및 총무 관리자 / 신입 및 주임급 채용,,관계없음,2700000,고졸,2020-02-29,2020
34609941,1년 이상,"단체급식, 서비스기획, 관리",0,주식회사 푸드윈,인사총무기획 관리직 채용[주임],,경력,2700000,대졸(2~3년),2020-01-18,2020
39089863,1년 이상,"물류, 물류관리, 물류센터",0,㈜더나음,식자재물류센터(푸딩팩토리) 택배출고 /납품배송 정규직,물류·운송·배송; 유통·물류·재고; 구매·자재; 포장·가공; 배송·택배·운송,경력,2700000,고졸,2021-09-03,2021
34936952,1년 이상,판매,0,㈜퍼스트조명,자사몰&오픈마켓 상세 페이지 제작,,경력,2700000,학력무관,2020-02-28,2020
38278021,,"반도체, 반도체장비, 기능직",0,성광금속,반도체 장비 조립 정규직 사원모집(기숙사가능),,신입,2700000,학력무관,2021-06-03,2021
39304629,,사무보조,0,리피트에듀,[재택] 화상과외 교육센터 직원 및 아르바이트 모집 (서울;경기도 거주자),학습지·방문교육; 사무보조·문서작성; 보습학원·입시학원; 학원상담·관리·운영,관계없음,2700000,학력무관,2021-10-03,2021
39079981,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규사원)모집,음식료·외식·프랜차이즈; 여행·항공·숙박; 레저·스포츠,신입,2700000,학력무관,2021-09-02,2021
36440643,1년 이상,"광고기획, 광고대행, 광고디자인",0,제이솔루션,바이럴마케팅(온라인광고AM;기획관리)경력모집,,경력,2700000,대졸(4년),2020-10-14,2020
34567522,,"물류, 물류관리, 입출고관리",0,㈜코오롱카페트,(주)코오롱카페트 입출고 담당자님 모집합니다,,관계없음,2700000,학력무관,2020-01-14,2020
34653339,1년 이상,"부동산개발, 부동산관리, 부동산서비스",0,제이에스컴퍼니,2020년 인사/마케팅 정규직 채용(점심제공/칼퇴근/4대보험),,경력,2700000,고졸,2020-01-24,2020
38278367,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규직원)모집,,신입,2700000,학력무관,2021-06-03,2021
34615318,,"배송, 물류, 자재관리",0,무림상사,[정규직]무림상사 납품배송직원 모집,,관계없음,2700000,학력무관,2020-01-18,2020
39320542,,"금속가공, 영업관리, 영업지원",0,예원에스㈜,영업관리(견적서&매출관리) 정규직채용(경력&신입),금속·재료·자재; 영업관리·지원·영업기획,관계없음,2700000,고졸,2021-10-02,2021
34573148,,"공무, 관리, 문서관리",0,웹툰가이드,편집 디자인; 행정 및 서무 담당자 모집,,관계없음,2700000,대졸(4년),2020-01-14,2020
34561463,,"부동산서비스, 부동산컨설팅, 경영기획",0,위너스피플즈,(칼퇴가능;신입가능) 고객지원/고객관리/기획 파트별 담당자 채용,,관계없음,2700000,학력무관,2020-01-12,2020
37483216,,"컨텐츠, 영업관리, 영업기획",0,미미소프트,[인사-관리]상담사 모집(영업); 관리 분야 하실분 모집합니다.,,관계없음,2700000,학력무관,2021-03-03,2021
38542337,1년 이상,"웹디자인, 쇼핑몰, 전자상거래",0,㈜슬로우스탠다드,의류 브랜드(라퍼지스토어) 웹 디자인 함께하실분 모집합니다(경력자우대),,경력,2700000,학력무관,2021-07-02,2021
34646840,1년 이상,"교직원, 대학교, 행정직",0,명지대학교,명지대학교 국제교류팀 전담직원(기간제) 모집 공고,,경력,2700000,대졸(4년),2020-01-23,2020
34573348,,"소셜커머스, 쇼핑몰, 오픈마켓",0,주식회사 에스디엘(SDL),2019 물류(안성센터)현장 담당자 신입 및 경력채용,,신입,2700000,고졸,2020-01-14,2020
39090701,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규사원)모집,음식료·외식·프랜차이즈; 여행·항공·숙박; 레저·스포츠,신입,2700000,학력무관,2021-09-03,2021
34646188,1년 이상,"금형, 절삭공구, 국내영업",0,앤에스코리아,기술영업부 신입/경력직 채용,,경력,2700000,대졸(2~3년),2020-01-23,2020
38004363,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규직)모집,,신입,2700000,학력무관,2021-05-03,2021
37057418,,"매니저, 슈퍼바이저, 식품",0,㈜파파밸리,파파밸리피자 롯데백화점 분당점 정규직원(점장/부점장급) 채용,,관계없음,2700000,학력무관,2021-01-03,2021
38278765,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 각부서별 (정규직)모집,,신입,2700000,학력무관,2021-06-03,2021
38267134,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 각부서별 (정규직)모집,,신입,2700000,학력무관,2021-06-02,2021
34651688,,"자동차, 품질, 품질검사",0,㈜동성,품질관리 정규직 모집,,관계없음,2700000,대졸(2~3년),2020-01-24,2020
38530367,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 각부서별 (정규직)모집,,신입,2700000,학력무관,2021-07-01,2021
36477657,,"교육기획, 교육훈련, 급여관리",0,지성디벨롭먼트,사무행정/경리/인사 정사원 모집 (사무직/복지좋아요/휴게시간多),,관계없음,2700000,학력무관,2020-10-14,2020
38530372,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규사원)모집,,신입,2700000,학력무관,2021-07-01,2021
36456986,,"보험영업, 생명보험, 손해보험",0,글로벌금융판매,수수료(급여)정산 직원 채용,,관계없음,2700000,학력무관,2020-10-14,2020
34617587,,"건강, 바이오, 보건",0,부천뽀빠이의원,운동처방사 구인합니다.,,관계없음,2700000,대졸(4년),2020-01-19,2020
37483228,,"컨텐츠, 영업관리, 영업기획",0,미미소프트,[인사-관리] 상담사 모집(영업); 관리 분야 하실분 모집합니다.,,관계없음,2700000,학력무관,2021-03-03,2021
34561465,,"부동산서비스, 부동산컨설팅, 교육",0,위너스피플즈,(4대보험;중식제공) 인사/총무 & 정산/회계 담당자 모집,,관계없음,2700000,학력무관,2020-01-12,2020
36401283,,"의료기기, 4대보험, 경리",0,세창메디텍,경리및 사무보조,,관계없음,2700000,고졸,2020-10-16,2020
34907004,1년 이상,"물류, 물류관리, 입출고관리",0,㈜테이스티나인,[식품 제조업]상품입출고/물류/출고관리 정규직 채용,,경력,2700000,고졸,2020-02-25,2020
38530243,,"반도체, 반도체장비, 기능직",0,성광금속,반도체 장비 조립 정규직 사원모집(내일채움공제가능),,신입,2700000,학력무관,2021-07-01,2021
34647857,,"밸브, 전동공구, 설비",0,렉스코리아,제조;설비 일하실분 모집합니다.,,관계없음,2700000,학력무관,2020-01-23,2020
34939498,,"자동차, 기계, 사출",0,㈜유비엠,화성 자동차 부품 장착부서 사원채용 상여300-500,,관계없음,2700000,학력무관,2020-02-29,2020
34647891,,"식음, 홀서빙, 홀써빙",0,삼성웰스토리㈜,삼성웰스토리(주)(기숙사;식대지원.)화산CC 홀서비스; 캡틴; 사원 ; 파트타임 채용,,관계없음,2700000,학력무관,2020-01-23,2020
34615418,1년 이상,"인터넷금융, 사무보조, 전산입력",0,차벤처스㈜,[정규직] 차벤처스 경영관리팀 관리직원 채용 공고,,경력,2700000,학력무관,2020-01-18,2020
34569449,,"부동산개발, 부동산관리, 부동산서비스",0,피앤에스코리아,인사관리 및 사무보조 직원 채용 (주5일; 연봉 2;400만원이상),,신입,2700000,고졸,2020-01-14,2020
38004364,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규직원)모집,,신입,2700000,학력무관,2021-05-03,2021
38554421,,"구내식당, 단체급식, 영양사",0,푸디스트,한화생명용인연수원 영양사구인,,관계없음,2690000,대졸(2~3년),2021-07-03,2021
34483297,,"물류, 물류관리, 물류센터",0,쿠팡풀필먼트서비스 유한회사,[쿠팡CFS]호법센터 물류 입출고 사원 모집/주;야간/신입;경력무관,,관계없음,2684000,고졸,2020-01-23,2020
39600661,1년 이상,"음식료, 카페, 커피숍",0,㈜크링더도넛,KRING cafe` 바리스타 정직원 모집,음식료·외식·프랜차이즈; 판매·캐셔·매장관리; 요리·영양·제과제빵·바리스타,경력,2680000,학력무관,2021-11-03,2021
36864090,1년 이상,"조리사, 식품, 식품연구",0,게이트에프앤비,[반월당역] 현대백화점 입점태국레스토랑 [게이트9]대구점 주방 정직원 모집,,경력,2680000,학력무관,2020-12-03,2020
37966752,,"양식, 요리사, 조리사",0,아르보르,이천 아르보르 브런치부(사원) 채용(주5일제),,관계없음,2680000,학력무관,2021-05-01,2021
39322732,1년 이상,"소프트웨어개발, 솔루션, 3DMax",0,예인,동영상 제작 및 포토샵 가능자 모집합니다.,솔루션·SI·CRM·ERP; 동영상제작·편집,경력,2680000,고졸,2021-10-03,2021
34825571,3년 이상,"인터넷교육, 인터넷방송, 포털",0,㈜채널5코리아,2020년 채널5코리아 기자/웹 마케팅/웹 디자인/방송 촬영 편집 부문 [신입/경력] 채용공고,,경력,2680000,대졸(2~3년),2020-02-28,2020
39520349,,"한방병의원, 기타의료직",0,송병재한방병원,원무행정(접수 수납) 모집,의료(병원분류별); 의료직기타,관계없음,2675000,고졸,2021-11-02,2021
37284760,1년 이상,"인바운드TM, 투자자문, 대출tm",0,㈜더퍼스트인베스트먼트,[정착지원금 200만원; 인센티브&프로모션 별도] 본사 마지막 영업 TM채용 진행합니다.,,경력,2675000,고졸,2021-02-03,2021
39546914,,"한방병의원, 외래간호사",0,송병재한방병원,한방병원 치료실 간호사 모집,의료(병원분류별); 간호사,관계없음,2675000,대졸(2~3년),2021-11-02,2021
34924264,,"물류, 배송, 납품",0,명진엠알오,배송 업무 담당자 모집,,관계없음,2675000,학력무관,2020-02-27,2020
34688653,,"음식업, 메뉴개발, 메뉴기획",0,돼지공방,고깃집(돼지공방) 직원(매니저) 구합니다.,,관계없음,2675000,학력무관,2020-01-30,2020
34600370,,"고객상담, 고객응대, 고객지원",0,누베베한의원,[누베베한의원/부천점] 고객지원팀(평일인콜) 모집,,관계없음,2675000,학력무관,2020-01-17,2020
34616050,,"교관, 드론, 항공",0,포스웨이브,[국가자격 드론교육원] 교관 및 선임교관 모집(이공계 학사 이상 우대),,관계없음,2675000,대졸(4년),2020-01-18,2020
38002052,,"커피숍, 바리스타",0,드아지트,함께 카페를 꾸려나갈 분 기다려요,,관계없음,2675000,학력무관,2021-05-02,2021
39520486,,한방병의원,0,송병재한방병원,한방병원 외래 치료실 간호조무사,의료(병원분류별); 간호조무사,관계없음,2675000,고졸,2021-11-02,2021
34946060,,"골프장, 레저, 레포츠",0,제이앤조이,[연2670만/정규직/식사제공/기숙사(1인1실;최신식건물)]대기업 패밀리레스토랑 홀서비스관리담당 채용,,관계없음,2670000,고졸,2020-02-29,2020
34677660,,"물류, 유통, 창고관리",0,㈜신화팝빌리지,초월지사 사무관리원 채용공고,,관계없음,2670000,학력무관,2020-01-29,2020
34913358,1년 이상,"소셜커머스, 쇼핑몰, 오픈마켓",0,해맑은푸드,쇼핑몰 웹디자이너 경력자 모집(오픈마켓;자사몰;소셜 판매 및 상품관리),,경력,2650000,학력무관,2020-02-26,2020
37468399,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규직원)모집,,신입,2650000,학력무관,2021-03-02,2021
38098270,,"전기, 전자, 설치",0,㈜인스템,제품AS와 납품.설치 정규직 직원을 채용합니다,,관계없음,2650000,학력무관,2021-07-01,2021
34666389,,"경리, 전표입력",0,두성산업,경리 직원 모집,,관계없음,2650000,학력무관,2020-01-29,2020
34915136,,"입시학원, 고객상담, 고객응대",0,㈜디쉐어,주식회사 디쉐어 쓰리제이엠사업부(학원지원팀) 신입사원  채용,,신입,2650000,대졸(4년),2020-02-26,2020
34679124,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규사원)모집,,신입,2650000,고졸,2020-01-29,2020
36617646,,"부동산서비스, 부동산컨설팅, 문서관리",0,신우빌더스,간단 사무직 업무입니다. (신입) : 중식제공/9-6시근무(쉬는시간有)/야근없어요,,관계없음,2650000,학력무관,2020-11-01,2020
34679127,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규직)모집,,신입,2650000,고졸,2020-01-29,2020
36477920,,"부동산서비스, 부동산컨설팅, 문서관리",0,신우빌더스,간단 사무직 업무입니다. (신입) : 중식제공/9-6시근무(쉬는시간有)/야근없어요,,관계없음,2650000,학력무관,2020-10-14,2020
38004272,,"방역, 방제, 에스텍시스템",0,에스텍시스템,[평택센터/주5일] 위생 컨설턴트(방제/방역) 정규직 신입 채용,,관계없음,2650000,고졸,2021-05-03,2021
36617650,,"문서관리, 복리후생관리, 비품관리",0,에이치케이위너스,(신입 지원받습니다) 연 2;500이상 - 인사총무&사무 선택지원가능,,관계없음,2650000,학력무관,2020-11-01,2020
37468400,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규사원)모집,,신입,2650000,학력무관,2021-03-02,2021
38004269,,"방역, 구로, 방제",0,에스텍시스템,[구로센터/주5일] 위생 컨설턴트(방제/방역) 정규직 신입 채용,,신입,2650000,고졸,2021-05-03,2021
37744703,,"리조트, 호텔, 호텔리어",0,한국호텔리어협회,특급호텔 호텔리어 정규직,,신입,2650000,학력무관,2021-04-02,2021
39600204,,"유통, 물류, 창고관리",0,서광스텐,[광명]서광스텐에서 상품입출고 하실분을 모십니다.,백화점·유통·도소매; 유통·물류·재고,관계없음,2650000,학력무관,2021-11-03,2021
38004720,1년 이상,"물류, 물류관리, 물류센터",0,㈜한밭유통,상품관리팀 정규직 채용(식자재 전문 유통회사),,경력,2650000,학력무관,2021-05-03,2021
37263243,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규사원)모집,,신입,2650000,학력무관,2021-02-01,2021
37468220,,"제지, 생산직, 제조",0,삼미수출포장,[신입/경력] 골판지 상자(박스) 생산 직원 모집,,관계없음,2650000,고졸,2021-03-02,2021
34655244,,"부동산개발, 문서관리, 문서수발",0,제이케이커머셜,사무보조 직원채용[정규직/4대보험/월230],,관계없음,2650000,고졸,2020-01-24,2020
37469055,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 각부서별 (정규직)모집,,신입,2650000,학력무관,2021-03-02,2021
36477917,,"부동산서비스, 부동산컨설팅, 결산",0,신우빌더스,(정규직) 연2;500이상ㅣ경리부 外 2개부문 신입채용합니다.,,관계없음,2650000,학력무관,2020-10-14,2020
36843987,,"리조트, 호텔, 호텔리어",0,AHA호텔연수원,특급호텔 호텔리어 정규직/,,신입,2650000,고졸,2020-12-01,2020
37756232,,"방역, 청소·미화, 승용기사",0,에스텍시스템,[강남구] 방제/방역기사 정규직 신입  채용(주5일/주간),,관계없음,2650000,고졸,2021-04-03,2021
37285300,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규직원)모집,,신입,2650000,학력무관,2021-02-03,2021
34606373,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규사원)모집,,신입,2650000,고졸,2020-01-17,2020
34561462,,"부동산서비스, 부동산컨설팅, 문서수발",0,위너스피플즈,(신입;월220)단순사무/사무보조/총무/업무지원 담당자 채용,,관계없음,2650000,학력무관,2020-01-12,2020
34606375,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규직)모집,,신입,2650000,고졸,2020-01-17,2020
34620432,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 각부서별 (정규직)모집,,신입,2650000,고졸,2020-01-20,2020
34923475,1년 이상,"컴퓨터, 물류관리, 운송",0,㈜올케어로직스,삼성전자반도체 기흥사업장 내 신규OA관리 및 배송 담당자 모집,,경력,2650000,고졸,2020-02-27,2020
37756237,,"방역, 청소·미화, 승용기사",0,에스텍시스템,[구로/관악/광명] 방제/방역기사 정규직 신입  채용(주5일/주간),,관계없음,2650000,고졸,2021-04-03,2021
34587474,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 각부서별 (정규직원)모집,,신입,2650000,고졸,2020-01-15,2020
34938200,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규사원)모집,,신입,2650000,학력무관,2020-02-28,2020
37263240,,"리조트, 호텔, 호텔리어",0,AHA호텔연수원,특급호텔 호텔리어 정규직,,신입,2650000,학력무관,2021-02-01,2021
34602220,,유통관리,0,대하실업,유통 사무 관리 신입; 경력 모집,,관계없음,2650000,학력무관,2020-01-17,2020
37285766,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 각부서별 (정규직)모집,,신입,2650000,학력무관,2021-02-03,2021
37756248,,"방역, 청소·미화, 승용기사",0,에스텍시스템,[수원/오산/화성] 방제/방역기사 정규직 신입 채용(주5일/주간),,관계없음,2650000,고졸,2021-04-03,2021
37285302,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규사원)모집,,신입,2650000,학력무관,2021-02-03,2021
38004266,,"방역, 방제, 수원",0,에스텍시스템,[수원센터/주5일] 위생 컨설턴트(방제/방역) 정규직 신입 채용,,신입,2650000,고졸,2021-05-03,2021
34682653,,"마트, 할인점, 거래처관리",0,효성푸드㈜,매장관리직원모집,,관계없음,2650000,고졸,2020-01-30,2020
38253816,,"리조트, 호텔, 호텔리어",0,한국호텔리어협회,특급호텔 호텔리어 정규직/,,신입,2650000,고졸,2021-06-01,2021
34613735,1년 이상,"레저, 레포츠, 생활체육",0,토모스포츠,2020년 새학기 농구지도자/ 축구지도자 모집 (선출우대),,경력,2650000,대졸(2~3년),2020-01-18,2020
37263241,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규직)모집,,신입,2650000,학력무관,2021-02-01,2021
38542859,,"리조트, 호텔, 호텔리어",0,한국호텔리어협회,특급호텔 호텔리어 정규직/,,신입,2650000,고졸,2021-07-02,2021
34613971,2년 이상,단체급식,0,티엔티푸드㈜,티엔티푸드(주) 경기도 이천지역 조리사 또는 찬모 구인합니다.,,경력,2650000,학력무관,2020-01-18,2020
37468398,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규직)모집,,신입,2650000,학력무관,2021-03-02,2021
37756202,,"리조트, 호텔, 호텔리어",0,한국호텔리어협회,특급호텔 호텔리어 정규직,,신입,2650000,학력무관,2021-04-03,2021
37744988,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규직)모집,,신입,2650000,학력무관,2021-04-02,2021
36487496,,"건설, 건설품질관리, 시공관리",0,SL알앤디,[주5일/중식제공] 사무 & 경리 부서 신입사원 특별채용,,관계없음,2650000,학력무관,2020-10-15,2020
37053524,,"디스플레이, 반도체, 반도체장비",0,프라임컴퍼니,(신입)반도체 배관 제작 설치 및 장비 SET-UP,,신입,2650000,고졸,2021-01-01,2021
37756228,,"방역, 청소·미화, 승용기사",0,에스텍시스템,[평택] 방제/방역기사 정규직 신입 채용(주5일/주간),,관계없음,2650000,고졸,2021-04-03,2021
34814245,,의료기기,0,한백메디칼,병원 (소모품) 거래처 관리및 영업 하실분 모집합니다,,관계없음,2650000,학력무관,2020-02-29,2020
34684846,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 각부서별 (정규직)모집,,신입,2650000,고졸,2020-01-30,2020
38278046,,"리조트, 호텔, 호텔리어",0,한국호텔리어협회,특급호텔 호텔리어 정규직/,,신입,2650000,고졸,2021-06-03,2021
34620028,,"학원강사, 교육상담, 수강생관리",0,세종아카데미기숙학원,세종기숙학원 학생부 교사 모집,,관계없음,2650000,대졸(2~3년),2020-01-20,2020
38266891,,"리조트, 호텔, 호텔리어",0,한국호텔리어협회,특급호텔 호텔리어 정규직,,신입,2650000,학력무관,2021-06-02,2021
34618284,,"모델하우스, 부동산개발, 부동산서비스",0,코원홀딩스,((복지좋아요))인사담당자 모집/4대보험/식대제공,,관계없음,2650000,학력무관,2020-01-19,2020
34671111,,"물류, 물류관리, 물류센터",0,영남특수상사,물류배송사원모집,,신입,2650000,고졸,2020-01-29,2020
37744991,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규사원)모집,,신입,2650000,학력무관,2021-04-02,2021
34937090,,"부동산개발, 문서관리, 문서수발",0,제이케이커머셜,사무보조 직원채용[정규직/4대보험/월230],,관계없음,2650000,고졸,2020-02-28,2020
37756409,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규직)모집,,신입,2650000,학력무관,2021-04-03,2021
36632371,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규직원)모집,,신입,2650000,학력무관,2020-11-03,2020
34668909,1년 이상,"상품기획, 소셜커머스, 쇼핑몰",0,㈜리찌,유아/생활용품 온라인유통업 회계담당 채용,,경력,2650000,학력무관,2020-01-29,2020
34914388,1년 이상,"쇼핑몰, 물류, 자재관리",0,㈜비앤씨인터내셔널,[메가커피] 물류·상품입출고 신입/경력 사원 채용공고,,경력,2650000,학력무관,2020-02-26,2020
34618316,,"부동산서비스, 부동산컨설팅, 문서수발",0,위너스피플즈,(신입;월220)단순사무/사무보조/총무/업무지원 담당자 채용,,관계없음,2650000,학력무관,2020-01-19,2020
34576150,2년 이상,"기계설계, 기계설비, 조립",0,㈜아이브이엔코리아,생산 조립 및 자재관리 직원 채용합니다.,,경력,2650000,학력무관,2020-01-14,2020
37263450,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 각부서별 (정규직)모집,,신입,2650000,학력무관,2021-02-01,2021
34620015,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규사원)모집,,신입,2650000,고졸,2020-01-20,2020
36617643,,"부동산서비스, 부동산컨설팅, 결산",0,신우빌더스,(정규직) 연2;500이상ㅣ경리부 外 2개부문 신입채용합니다.,,관계없음,2650000,학력무관,2020-11-01,2020
36854081,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규사원)모집,,신입,2650000,학력무관,2020-12-02,2020
37755964,,"리조트, 호텔, 호텔리어",0,한국호텔리어협회,특급호텔 호텔리어 정규직/,,신입,2650000,고졸,2021-04-03,2021
38004351,,"리조트, 호텔, 호텔리어",0,한국호텔리어협회,특급호텔 호텔리어 정규직,,신입,2650000,학력무관,2021-05-03,2021
34561401,,"모델하우스, 부동산개발, 부동산서비스",0,코원홀딩스,((복지좋아요))인사담당자 모집/4대보험/식대제공,,관계없음,2650000,학력무관,2020-01-12,2020
34928774,,"프론트, 계산원, 매장관리",0,모텔(준),모텔카운터및 청소관리모집,,관계없음,2650000,학력무관,2020-02-27,2020
37014372,,"부동산개발, 부동산서비스, 관리",0,코원홀딩스,(복지좋아요/월230) 인사담당자 모집中 - 4대보험;식대제공;신입환영,,관계없음,2650000,학력무관,2021-01-03,2021
34690933,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규사원)모집,,신입,2650000,고졸,2020-01-30,2020
36632370,,"웨이터, 웨이트리스, 조리사",0,KGCA한국골프캐디협회,골프장호텔 //외식사업부 (정규사원)모집,,신입,2650000,학력무관,2020-11-03,2020
