채용공고고유번호,경력년수정보명,해당채용공고키워드명,조회수,기업명,채용공고제목,업종직종정보명,경력조건정보명,급여수준정보명,학력제한정보명,데이터기준일자,데이터기준일자2
38222384,,"리조트, 매장관리, 예약",0,위드가인,[경기/기숙사] 한성컨트리클럽리조트 안내데스크/ 판매카운셀러 / 호텔식음료부  채용모집,,관계없음,3100000,고졸,2021-05-30,2021
39519013,,"프랜차이즈, 호프, 매장관리",0,주식회사 테즈,아웃닭 수도권 직영점 매니저 모집 (주5일제;숙소제공),음식료·외식·프랜차이즈; 판매·캐셔·매장관리; 요리·영양·제과제빵·바리스타,관계없음,3100000,학력무관,2021-11-02,2021
39571492,,"리조트, 매장관리, 예약",0,위드가인,[춘천/1인1실기숙사] 천혜의 휴향지 남춘천 리조트 서비스파트 부서별 채용모집,호텔·여행·항공; 요리·영양·제과제빵·바리스타; 판매·캐셔·매장관리; 여행·항공·숙박,관계없음,3100000,고졸,2021-10-31,2021
37466369,,"식품가공, 창고관리",0,해성푸드,식자재 포장업무 및 매장 재고관리,,관계없음,3100000,대졸(2~3년),2021-03-01,2021
38001181,1년 이상,"무역업, 드림위버, 모바일UI",0,더락디테일,온라인 쇼핑몰 웹디자이너 모집합니다,,경력,3100000,학력무관,2021-05-01,2021
37274353,1년 이상,"부동산개발, 부동산금융, 교육",0,엘파트너스코리아,(연2800/중식제공/주5일) 부문별 인사 채용,,경력,3100000,고졸,2021-02-02,2021
39321150,,"쇼핑몰, 오픈마켓, 전자상거래",0,디알컴퍼니,웹디자이너/온라인 영업 마케팅/MD;AMD 각분야 모집(신입/경력),쇼핑몰·오픈마켓·소셜커머스; 마케팅·광고·분석; 웹마케팅; 컨텐츠·사이트운영; HTML·퍼블리싱·UI개발; 웹디자인,관계없음,3100000,학력무관,2021-10-02,2021
38004741,1년 이상,"물류, 유통, 유통관리",0,에스티글로벌,영업; 배송 및 물류업무 사원 모집 (경력/신입)4월,,경력,3100000,대졸(2~3년),2021-05-03,2021
38529440,1년 이상,"반도체, 자재관리, 물류관리",0,드림로지스틱스㈜,반도체 장비 부품 입출고 및 자재관리 경력직 모집,,경력,3100000,학력무관,2021-07-01,2021
37056840,1년 이상,"정형외과, 마케팅, 마케팅기획",0,일산 차병원 내 정형외과,차원정형외과  기획/홍보/마케팅 직원 모집,,경력,3100000,학력무관,2021-01-03,2021
37284901,,"물류, 물류관리, 입출고관리",0,쉥커코리아,[주4일근무/급여250만이상]  삼성화성반도체 Engineer 보조 및 자재관리,,관계없음,3100000,고졸,2021-02-03,2021
37284816,,"상품기획, 소셜커머스, 쇼핑몰",0,필터팩토리,온라인 쇼핑몰 및 오픈마켓 운영 MD 모집합니다.,,관계없음,3100000,고졸,2021-02-03,2021
37056739,1년 이상,"교사, 방문교사, 유아교육",0,㈜재능교육,부천;부평;서울서부지역 정규직 인턴 및 계약직 학습지교사 채용,,경력,3100000,대졸(2~3년),2021-01-03,2021
38414222,3년 이상,"소셜커머스, 쇼핑몰, 오픈마켓",0,아이린,[아이린가구] 소형가구 쇼핑몰 웹디자인 및 MD (CS가능자) 경력자 모집,,경력,3100000,고졸,2021-07-01,2021
37055354,1년 이상,"교사, 방문교사, 유아교육",0,㈜재능교육,재능 부평;인천지역 학습지교사 채용 안내,,경력,3100000,대졸(2~3년),2021-01-02,2021
38553915,,"부동산개발, 급여관리, 노무",0,씨엔케이,[20대청년기업/살맛난다/노꼰대회사]연3000이상,,관계없음,3100000,학력무관,2021-07-03,2021
39571398,1년 이상,"교사, 방문교사, 유아교육",0,㈜재능교육,재능 부평;인천지역 학습지교사 채용 안내,학습지·방문교육; 사무보조·문서작성; 학원상담·관리·운영; 학습지·과외·방문교사,경력,3100000,대졸(2~3년),2021-10-31,2021
37284671,,"부동산개발, 경영기획, 사업기획",0,엘아이에스,(주5일;중식제공;월270)사무경리운영 정규직,,관계없음,3100000,학력무관,2021-02-03,2021
37284722,1년 이상,"부동산개발, 부동산금융, 교육",0,엘파트너스코리아,(연2800/중식제공/주5일) 부문별 인사 채용,,경력,3100000,고졸,2021-02-03,2021
38553958,1년 이상,"영업지원, 프로모션, 시행",0,글로비즈 코리아,이제는일할?(정규직/중식제공/야근싫어하는회사),,경력,3100000,학력무관,2021-07-03,2021
38000325,,"무역업, 상사, 영어",0,알프스,영업 및 영업지원 신입직원 채용,,신입,3100000,대졸(4년),2021-05-01,2021
38278410,,"소비재, 물류, 배차",0,㈜토빅스,[주간] 물류 사무 현장관리 직원 채용,,관계없음,3100000,학력무관,2021-06-03,2021
38542111,1년 이상,"무역업, 상사, 물류",0,굿프라이스,온라인쇼핑몰 물류창고 관리 및 상품입출고 팀장; 팀원급 정규직 채용,,경력,3100000,고졸,2021-07-02,2021
37056965,,"환경관리, 안전",0,에스오에스안전감시단,[ 에스오에스안전감시단 ] 특수지원팀 대원 모집(숙소;식사제공),,관계없음,3100000,학력무관,2021-01-03,2021
38000766,,"환경관리, 안전",0,에스오에스안전감시단,[ 수원시청역 ] 건설현장 안전감시단 대원 모집,,관계없음,3100000,학력무관,2021-05-01,2021
37285196,,"보안요원, 부사관, 송도",0,에스텍시스템,[연수구/송도/월254만원] 송도힐스테이트주상복합 정규직 신입 보안요원 채용,,관계없음,3100000,고졸,2021-02-03,2021
38455654,,"리조트, 매장관리, 예약",0,위드가인,[경기/기숙사] 한성컨트리클럽리조트 안내데스크 / 호텔 식음료부 홀서비스 대규모 채용모집,,관계없음,3100000,고졸,2021-06-29,2021
38000575,,"보안, 시설관리, 청소·미화",0,에스에이산업개발,경기도청 신청사 현장 보안;경비직 모집(식사제공),,관계없음,3100000,학력무관,2021-05-01,2021
37055920,1년 이상,"교사, 방문교사, 유아교육",0,㈜재능교육,재능 일산사업국(고양;파주;서울 북서부) 학습지교사 채용 안내,,경력,3100000,대졸(2~3년),2021-01-02,2021
39417989,1년 이상,"편집디자이너, 실사출력, 인쇄",0,실사박사,부천 현수막 실사출력 명함 전단지 일러스터 편집디자인 경력자 모집,출판·인쇄·사진; 그래픽디자인·CG; 출판·편집디자인; 광고·시각디자인; 웹디자인,경력,3100000,고졸,2021-11-02,2021
38000583,,"보안, 시설관리, 청소·미화",0,에스에이산업개발,수원시청역 현장 보안;경비직 모집(식사제공),,관계없음,3100000,학력무관,2021-05-01,2021
37285187,,"건설자재, 건축자재, 금속",0,㈜천우산업개발,건축자재 영업/관리 업무담당자 모집(서울 / 경기),,관계없음,3100000,대졸(2~3년),2021-02-03,2021
37285105,,"보안요원, 부사관, 사당",0,에스텍시스템,[사당역/월254만원] 파스텔시티 정규직 신입 보안요원 채용,,관계없음,3100000,고졸,2021-02-03,2021
39601422,1년 이상,"매니저, 물류, 판매",0,㈜이노뷰,[경력] 웹디자이너 채용,백화점·유통·도소매; 웹디자인,경력,3100000,대졸(2~3년),2021-11-03,2021
37285168,,"전기, 전기기술, 전기설비",0,㈜캐로스컴퍼니,생산직/제조(조립직) 채용,,관계없음,3100000,고졸,2021-02-03,2021
38000744,,"환경관리, 안전",2,에스오에스안전감시단,[ 수원-경기도청 ] 건설현장 안전감시단 대원 모집,,관계없음,3100000,학력무관,2021-05-01,2021
38804683,,"물류, 배송, 가맹점영업",0,다트쉐어링㈜,[모빌리티 DART] 오산 킥보드 운영관리; 정비; 수거 팀원 모집,,관계없음,3100000,학력무관,2021-08-01,2021
39321064,,"조선, 건설, 생산기술",0,서원ENG,반도체장비설치 (이천하이닉스)  (기숙사제공),자동차·조선·철강·항공; 자동차·조선·기계; 시공·현장·감리·공무; 전기·소방·통신·안전,관계없음,3100000,학력무관,2021-10-02,2021
38804302,,"리조트, 매장관리, 예약",0,위드가인,[춘천/1인1실기숙사] 천혜의 휴향지 남춘천 리조트 서비스파트 부서별 채용모집,,관계없음,3100000,고졸,2021-08-01,2021
39271901,1년 이상,"간호조무, 상담실장, 원무",0,탱자한의원,상담실장; 코디네이터; 간호조무사 모집,의료(간호·원무·상담); 간호조무사; 사무·원무·코디,경력,3100000,대졸(2~3년),2021-11-03,2021
38529676,,"부동산개발, 급여관리, 노무",0,씨엔케이,[20대청년기업/살맛난다/노꼰대회사]연3000이상,,관계없음,3100000,학력무관,2021-07-01,2021
38530822,,"입시학원, 바이럴마케팅",0,보다나은지점(최상위관리형독서실),어학원 홍보 마케팅 - 바이럴 마케팅; 디자인 직무 인력 모십니다.,,관계없음,3100000,대졸(2~3년),2021-07-01,2021
38529638,,"부동산개발, 교육, 급여관리",0,제이디에스,(사무부기준 연3000)야근없음/정규직,,관계없음,3100000,학력무관,2021-07-01,2021
39571490,,"리조트, 매장관리, 예약",0,위드가인,[기숙사] 천혜의 휴향지 크리스탈밸리 프론트 / 호텔식음료 채용모집 (동반입사),호텔·여행·항공; 요리·영양·제과제빵·바리스타; 판매·캐셔·매장관리; 여행·항공·숙박,관계없음,3100000,고졸,2021-10-31,2021
36603764,,"건설, 마케팅, 마케팅기획",0,제이유디벨롭,[정규직/야근없음/워라벨보장] 마케팅부 직원 채용공고,,관계없음,3100000,학력무관,2021-01-03,2021
37468323,,"물류관리, 물류센터, 배송",0,에이유테크,[AU테크 물류센터]물류 입;출고관리 및 생산 정규직 모집합니다.,,관계없음,3100000,고졸,2021-03-02,2021
37465274,,"부사관, 에스텍, 일산",0,에스텍시스템,[일산/탄현역/월254만원] 일산위브더제니스 정규직 보안요원 채용,,관계없음,3100000,고졸,2021-02-28,2021
37340488,,"상품기획, 소셜커머스, 쇼핑몰",0,㈜거성디지털,물류센터 관리직원 채용,,관계없음,3100000,학력무관,2021-03-03,2021
37465270,,"경비원신임교육, 남양주, 보안요원",0,에스텍시스템,[남양주시/별내역/254만원] 아이파크스위트 정규직 신입 보안요원 모집,,관계없음,3100000,고졸,2021-02-28,2021
38000275,1년 이상,"부동산개발, 부동산금융, 교육",0,엘파트너스코리아,(연2800/중식제공/주5일) 부문별 인사 채용,,경력,3100000,고졸,2021-05-01,2021
37380766,3년 이상,"유지보수, 컴퓨터, 하드웨어",0,윈즈아이티서비스,[판교] 사내 웹서비스 운영 및 기획 (스마일게이트),,경력,3100000,대졸(2~3년),2021-03-03,2021
38553981,1년 이상,"부동산개발, 부동산금융, 교육",0,엘파트너스코리아,(연2800/중식제공/주5일) 부문별 인사 채용,,경력,3100000,고졸,2021-07-03,2021
38542091,,"부동산개발, 교육, 급여관리",0,제이디에스,취업성공하자(정규직/중식제공/연3200시작),,관계없음,3100000,학력무관,2021-07-02,2021
38487289,1년 이상,"보습학원, 학원강사, 영어",0,YJ영수전문학원,영어 강사 모집,,경력,3100000,대졸(4년),2021-07-03,2021
37054378,1년 이상,"물류, 물류관리, 배송",0,CPL(천일택배파주교하영업소),천일택배 파주교하 1톤 기사(배송/집하)/연3000이상/장기근무/인근거주자,,경력,3100000,학력무관,2021-01-01,2021
38805620,,"조선, 건설, 생산기술",0,서원ENG,반도체장비설치 (고덕;탕정;이천)  (기숙사제공),,관계없음,3100000,학력무관,2021-08-02,2021
39280898,,"한의과, 간호조무사",0,김포장기 한의원,[김포시 장기동] 간호조무사 선생님 모십니다,의료(진료과별); 간호조무사,관계없음,3100000,학력무관,2021-10-01,2021
38554359,1년 이상,"교사, 방문교사, 유아교육",0,㈜재능교육,부천;부평;서울서부지역 정규직 인턴 및 계약직 학습지교사 채용,,경력,3100000,대졸(2~3년),2021-07-03,2021
38000160,1년 이상,"부동산개발, 부동산관리, 부동산금융",0,조이앤코리아,(신입가능/월260이상) 사무직원채용/주5일,,경력,3100000,고졸,2021-05-01,2021
37285213,,"강동, 보안요원, 부사관",0,에스텍시스템,[강동구/상일동/월254만원] 고덕롯데캐슬베네루체 정규직 보안요원 채용,,관계없음,3100000,고졸,2021-02-03,2021
39582410,1년 이상,"피부과, 다이어트, 메이크업",0,뮤즈의원,[뮤즈 하남] 피부관리팀 신규채용,의료(진료과별); 뷰티·미용·애완; 간호조무사; 사무·원무·코디,경력,3100000,학력무관,2021-11-02,2021
37733462,1년 이상,"타이어, 휠얼라인먼트, 경정비",0,㈜몽키웍스,[남양주 별내] 타이어섹터 타이어/얼라인먼트/정비 현장 가족 모집합니다.,,경력,3100000,학력무관,2021-04-01,2021
37756268,,"샤시·베란다, 창호공사, 건설현장",0,동해창호,샤시·베란다 업무 담당자 모집,,신입,3100000,학력무관,2021-04-03,2021
39587417,,"전기기사, 전기회로, 전자회로",0,소브린㈜,제품 입출고 관리 및 내근 A/S 업무지원 (물류 입출고 재고관리 전담),전기·전자·제어; 설치·정비·A/S; 유통·물류·재고,관계없음,3100000,학력무관,2021-11-02,2021
37756031,1년 이상,"디스플레이, 반도체, 반도체장비",0,㈜피케이아이,대표이사 수행기사 채용 공고 (수행기사 0명),,경력,3100000,고졸,2021-04-03,2021
37756118,,"경비, 매장·시설감시, 보안",0,에스텍시스템,- 동탄역시범반도유보라아이비파크1.0 - 정규직 보안요원 채용,,관계없음,3100000,고졸,2021-04-03,2021
37482409,1년 이상,"유치원교사, 교육상담, 수강생관리",0,㈜슈퍼피플네트웍스,함께 성장할 영어유치원/초등어학원 영어선생님,,경력,3100000,학력무관,2021-03-03,2021
38253489,,"유통, 거래처관리, 고객관리",0,피버마인,사무환경 컨설팅 및 영업관리 직원 모집,,관계없음,3100000,학력무관,2021-06-01,2021
39323092,,"리조트, 매장관리, 예약",0,위드가인,[기숙사] 천혜의 휴향지 크리스탈밸리 프론트 / 호텔식음료 채용모집 (동반입사),호텔·여행·항공; 요리·영양·제과제빵·바리스타; 판매·캐셔·매장관리; 여행·항공·숙박,관계없음,3100000,고졸,2021-10-03,2021
39320688,1년 이상,"물류관리, 배송, 보관",0,에스에이치,현대모비스부품대리점 에스에이치에서 함께할 가족을 구합니다.,물류·운송·배송; 배송·택배·운송,경력,3100000,학력무관,2021-10-02,2021
37482281,,병원,0,린병원,병원연구소 업무지원 및 자재관리 [정규직],,관계없음,3100000,고졸,2021-03-03,2021
39572111,,"환자 및 병동 환경관리, 환자및 병동환경관리, 정신건강의학과",0,의정부힐링스병원,정신건강의학과 병동 내 보호사,의료(진료과별); 의료직기타,관계없음,3100000,학력무관,2021-11-01,2021
37979210,,"프라스틱제조, 생산직",0,제이엠코퍼레이션㈜,생산 직원 채용,,관계없음,3100000,학력무관,2021-06-01,2021
39320698,,"물류, 물류관리, 배송",0,신진유통,아이스크림   내근 물류관리 총무직 1명 모집,물류·운송·배송; 유통·물류·재고,신입,3100000,학력무관,2021-10-02,2021
37805276,,"의료기기, 물류, 배차",0,㈜바텍엠시스,[바텍엠시스] 구매물류팀 구매물류 담당 정규직 채용,,관계없음,3100000,고졸,2021-06-01,2021
37733086,3년 이상,"홍보대행, 언론홍보",0,스프링컨셉트,PR/언론홍보/ 경력직 채용 (바이오 헬스케어 전문 홍보대행사),,경력,3100000,대졸(4년),2021-04-01,2021
38803902,1년 이상,"리모델링, 실내건축, 인테리어",0,제이에이치엘인테리어디자인,2021년 하반기 신입 및 경력사원 채용공고(공사부문),,경력,3100000,학력무관,2021-08-01,2021
39596842,,조립,0,웅비티에스,단순 조립; 설치 직원 모집[초보자 가능],기계·기계설비; 생산·제조·설비·조립,관계없음,3100000,학력무관,2021-11-03,2021
37482057,2년 이상,"병원, 제품디자인",0,린병원,병원연구소 3D모델링(NX-UG) 및 금형업무지원 [정규직],,경력,3100000,대졸(2~3년),2021-03-03,2021
37756547,3년 이상,"제과제빵점, 제빵사",0,㈜비에스텍,-다온베이커리- 제빵생산직 사원 채용 (정규직/3년이상 경력직),,경력,3100000,학력무관,2021-04-03,2021
38253788,1년 이상,"기계, 발전기, 납품",0,진명발전기,발전기 납품(3.5톤) 발전기 A/S 신입경력 모집(연봉 3;200만원),,경력,3100000,학력무관,2021-06-01,2021
38806718,,"조선, 건설, 생산기술",0,서원ENG,(고덕;탕정;이천) 반도체장비설치 (기숙사제공),,관계없음,3100000,학력무관,2021-08-02,2021
37268469,,"부동산운용, 부동산컨설팅, 리셉션",0,에이치와이파트너스,마케팅팀/비서 직원채용[주5일/정규직/2700이상],,관계없음,3100000,고졸,2021-02-02,2021
38002209,,"도시개발, 문서관리, 문서수발",0,브이엘에프앤씨,경영지원부 정규직(회계;총무;경영지원),,관계없음,3100000,학력무관,2021-05-02,2021
37744162,,"대여, 렌탈, 렌터카",0,홍바이크,영업관리 신입 / 경력 정규직 채용,,관계없음,3100000,대졸(2~3년),2021-04-02,2021
38252943,1년 이상,"교사, 방문교사, 유아교육",0,㈜재능교육,재능 부평;인천지역 학습지교사 채용 안내,,경력,3100000,대졸(2~3년),2021-06-01,2021
38004059,1년 이상,"식품, 음식료, 제과제빵점",0,카페리브로,[오픈매장/베이커리 제빵사/연봉2400-3800]오픈예정인 제주유명베이커리 시스터필드&카페리브로 협업 베이커리에서 제빵;제과 모집합니다.,,경력,3100000,학력무관,2021-05-03,2021
39588029,,"도로설계, 건축설계, 교량설계",0,㈜파이카이엔씨,AutoCad 2D 담당자 모집,건축·설비·환경; 건축·설계·인테리어; 토목·조경·도시·측량,관계없음,3100000,학력무관,2021-11-02,2021
39587988,1년 이상,"패션, 온라인MD, 소셜마케팅",0,유에스디리미티드,콜맨슈즈코리아) 온라인 MD파트 업무 하실 분 모집합니다 [경력1년 이상],섬유·의류·패션; 웹마케팅; 상품기획·MD; 웹디자인,경력,3100000,학력무관,2021-11-02,2021
39323088,,"리조트, 매장관리, 예약",0,위드가인,[춘천/1인1실기숙사] 천혜의 휴향지 남춘천 리조트 서비스파트 부서별 채용모집,호텔·여행·항공; 요리·영양·제과제빵·바리스타; 판매·캐셔·매장관리; 여행·항공·숙박,관계없음,3100000,고졸,2021-10-03,2021
39042879,,"건설안전, 산업안전, 토목",0,삼원이앤씨,토목시설물 정밀안전점검 및 정밀안전진단 신규직원채용 모집,건설·시공·토목·조경; 토목·조경·도시·측량,신입,3100000,고졸,2021-10-03,2021
38004160,,"물류, 자재관리",0,㈜이구아나코리아,경기도 광주 이천 성남 경리; 발주처리; 입출고 서류 관리 직원 모집,,관계없음,3100000,고졸,2021-05-03,2021
37755159,1년 이상,"물류, 물류관리, 물류센터",0,㈜하나로티앤에스,(HTNS) 물류센터 배차 / 운수사관리 신입모집 - 안산센터,,경력,3100000,학력무관,2021-04-03,2021
39572288,,"중식당, 서빙",0,비트위너스,중식당 청래화(원흥역)에서 홀 직원 구합니다.,음식료·외식·프랜차이즈; 요리·영양·제과제빵·바리스타,관계없음,3100000,학력무관,2021-11-01,2021
39323799,,"조선, 건설, 생산기술",0,서원ENG,반도체장비설치 (이천하이닉스)  (기숙사제공),자동차·조선·철강·항공; 자동차·조선·기계; 시공·현장·감리·공무; 전기·소방·통신·안전,관계없음,3100000,학력무관,2021-10-03,2021
37755069,1년 이상,"편집디자이너, 실사출력, 인쇄",0,실사박사,부천 현수막 실사출력 명함 전단지 카다로그 일러스터 디자인 편집디자이너 경력자 모집,,경력,3100000,고졸,2021-04-03,2021
37733067,1년 이상,"부동산개발, 부동산금융, 교육",0,엘파트너스코리아,(연2800/중식제공/주5일) 부문별 인사 채용,,경력,3100000,고졸,2021-04-01,2021
39320755,,"물류, 물류관리, 입출고관리",0,하우리유통,아이스크림  내근 총무직 물류관리 1명 전화문의가능,물류·운송·배송; 유통·물류·재고,신입,3100000,학력무관,2021-10-02,2021
38004539,3년 이상,자동차정비,0,쌍용서비스프라자이천,쌍용자동차 이천프라자 자동차정비직 모집,,경력,3100000,고졸,2021-05-03,2021
39572986,,"캐셔, 카페, 커피숍",0,이천(하남방향)휴게소,이천(하남)휴게소 커피매장 사원 모집,음식료·외식·프랜차이즈; 판매·캐셔·매장관리,관계없음,3100000,학력무관,2021-11-01,2021
39079209,,"조선, 건설, 생산기술",0,서원ENG,반도체장비설치 (고덕;탕정;이천)  (기숙사제공),자동차·조선·철강·항공; 자동차·조선·기계; 시공·현장·감리·공무; 전기·소방·통신·안전,관계없음,3100000,학력무관,2021-09-02,2021
37263179,,"금속, 금속가공, 금속재료",0,㈜다선산업,[연봉3200만] 주간근무 금형제작파트 사원모집(기술배울분환영),,관계없음,3100000,고졸,2021-02-01,2021
37727081,,"부동산개발, 공무, 문서관리",0,제이드코리아,(주5일제;정규직)사무관리부 신입직원채용,,관계없음,3100000,학력무관,2021-04-01,2021
38804194,1년 이상,"매니저, 슈퍼바이저, 조리사",0,하노이포,안양 하노이포 쌀국수전문점 채용 공고 (주 4.5일제 근무; 조리보조),,경력,3100000,학력무관,2021-08-01,2021
38806580,1년 이상,"쇼핑몰, 포토샵",0,루티아,인터넷 쇼핑몰 웹디자이너 오픈마켓 상품등록 운영,,경력,3100000,학력무관,2021-08-02,2021
37267881,,"부동산개발, 문서관리, 복리후생관리",0,우원아이엔스,(연3;400/식대제공/칼퇴) 홍보/사무 모집,,관계없음,3100000,고졸,2021-02-02,2021
38266379,,"마트, 납품",0,양평종가 청정원,청정원대리점 납품기사 구함,,관계없음,3100000,학력무관,2021-06-02,2021
39078854,,"의료기기, 기계, 설비",0,한국백신,설비보전 및 시설관리업무 사원 모집,제약·보건·바이오; 생산·제조·설비·조립,관계없음,3100000,대졸(2~3년),2021-09-02,2021
39090349,,"조선, 건설, 생산기술",0,서원ENG,반도체장비설치 (이천하이닉스)  (기숙사제공),자동차·조선·철강·항공; 자동차·조선·기계; 시공·현장·감리·공무; 전기·소방·통신·안전,관계없음,3100000,학력무관,2021-09-03,2021
39090303,1년 이상,"중식당, 조리사",0,㈜교순,퓨전 중식당 효교에서 함께 할 주방 직원 구해요.,음식료·외식·프랜차이즈; 요리·영양·제과제빵·바리스타,경력,3100000,학력무관,2021-09-03,2021
39323244,3년 이상,"마케팅, 마케팅기획, 바이럴마케팅",0,㈜아이토브,능력있는 온라인마케터 경력자를 구인합니다,네트워크·통신서비스; 마케팅·광고·분석,경력,3100000,학력무관,2021-10-03,2021
38804192,1년 이상,"매니저, 슈퍼바이저, 조리사",0,하노이포,군포 하노이포 쌀국수전문점 채용 공고 (주 4.5일제 근무; 조리보조),,경력,3100000,학력무관,2021-08-01,2021
39308814,,"배송, 운전기사",0,하우리유통,아이스크림납품진열판매사원1명  내근 총무직 물류관리 1명 문의상담 가능합니다,물류·운송·배송; 유통·물류·재고; 운전·기사,신입,3100000,학력무관,2021-10-01,2021
38819256,,"조선, 건설, 생산기술",0,서원ENG,(고덕;탕정;이천) 반도체장비설치 (기숙사제공),,관계없음,3100000,학력무관,2021-08-03,2021
38004644,,"디자인, 시각디자인, 생산직",0,에이블컴퍼니,실사출력/가공인원채용,,관계없음,3100000,학력무관,2021-05-03,2021
39067315,,"조선, 건설, 생산기술",0,서원ENG,반도체장비설치 (고덕;탕정;이천)  (기숙사제공),자동차·조선·철강·항공; 자동차·조선·기계; 시공·현장·감리·공무; 전기·소방·통신·안전,관계없음,3100000,학력무관,2021-09-01,2021
39308801,,"물류, 물류관리, 배송",0,신진유통,무인점포 아이스크림 납품 전문 사원 모집 1명  내근 총무직 1명 모집,물류·운송·배송; 유통·물류·재고; 배송·택배·운송; 운전·기사,신입,3100000,학력무관,2021-10-01,2021
37469167,,"쇼핑몰, 오픈마켓, 전자상거래",0,올리브스톤,올리브스톤 쇼핑몰 고객상담사 모집 (초보가능),,관계없음,3100000,학력무관,2021-03-02,2021
37263145,,상하수도,0,탑종합건설,파주시 상하수도 설치 현장직 채용공고,,관계없음,3100000,학력무관,2021-02-01,2021
39067068,,"교수설계, 기업교육, 사회교육",0,구성커뮤니케이션즈(구성심리상담센터),[구성아카데미]교육 관리 & 운영자 모집합니다.,학원·어학원·교육원; 마케팅·광고·분석; 홍보·PR; 교재기획·교수설계,관계없음,3100000,대졸(2~3년),2021-09-01,2021
38004740,2년 이상,"백화점, 유통, 유통관리",0,에스티글로벌,해외/무역 영업관리 담당자 모집 (식품수출입),,경력,3100000,대졸(4년),2021-05-03,2021
39573041,1년 이상,"상품기획, 소셜커머스, 쇼핑몰",0,㈜케이에스몰,상세페이지/웹디자인/운송장출력/쇼핑몰싸이트관리/CS,쇼핑몰·오픈마켓·소셜커머스; 컨텐츠·사이트운영; 웹디자인; 제품·산업디자인; 고객상담·인바운드,경력,3100000,학력무관,2021-11-01,2021
39296710,,"리조트, 매장관리, 예약",0,위드가인,[춘천/1인1실기숙사] 천혜의 휴향지 남춘천 리조트 서비스파트 부서별 채용모집,호텔·여행·항공; 요리·영양·제과제빵·바리스타; 판매·캐셔·매장관리; 여행·항공·숙박,관계없음,3100000,고졸,2021-09-30,2021
39573084,,"전기, 검사, 유지보수",0,㈜카스,(주)카스 교정영업팀 팀원 (KOLAS 업무 채용),전기·전자·제어; 설치·정비·A/S,관계없음,3100000,대졸(2~3년),2021-11-01,2021
39011322,1년 이상,"한방병의원, 단체급식, 요리사",0,평택준한방병원,평택준한방병원에서 조리사; 주방도우미; 조리원을 모집합니다.,의료(병원분류별); 요리·영양·제과제빵·바리스타,경력,3100000,학력무관,2021-09-01,2021
39600367,,"리조트, 매장관리, 예약",0,위드가인,[기숙사] 천혜의 휴향지 크리스탈밸리 프론트 / 호텔식음료 채용모집 (동반입사),호텔·여행·항공; 요리·영양·제과제빵·바리스타; 판매·캐셔·매장관리; 여행·항공·숙박,관계없음,3100000,고졸,2021-11-03,2021
37732852,1년 이상,"부동산관리, 기획, 전략",0,와이제이글로벌,사무/총무 정규사무직 채용 (월260이상/칼퇴근),,경력,3100000,고졸,2021-04-01,2021
37570659,,"상품기획, 소셜커머스, 쇼핑몰",0,㈜거성디지털,물류센터 관리직원 채용,,관계없음,3100000,학력무관,2021-04-03,2021
39066500,1년 이상,"건설안전, 산업안전, 건설현장",0,에스제이티건설안전,인천시 남청라 스마트로지스틱스 신축현장 안전팀 보건관리자및 서류보조 모집,건설·시공·토목·조경; 시설·빌딩·경비·안전; 시공·현장·감리·공무; 전기·소방·통신·안전,경력,3100000,고졸,2021-09-01,2021
37263049,2년 이상,"UI·UX디자인, 쇼핑몰, 전자상거래",0,토피카,유아동도서 온라인 상품 기획 및 MD 업무,,경력,3100000,학력무관,2021-02-01,2021
37460363,,"검사, 설치, 수리",0,㈜성우테크,[성우테크] 주방장비 설치 및 A/S 직원을 모집합니다.,,관계없음,3100000,학력무관,2021-04-02,2021
39061875,,"리조트, 매장관리, 예약",0,위드가인,[춘천/1인1실기숙사] 천혜의 휴향지 남춘천 리조트 서비스파트 부서별 채용모집,호텔·여행·항공; 요리·영양·제과제빵·바리스타; 판매·캐셔·매장관리; 여행·항공·숙박,관계없음,3100000,고졸,2021-09-02,2021
39321193,1년 이상,"판매, 상품입출고, 거래처관리",0,㈜에스티엘,낚시매장 판매관리/낚시용품 판매;물품입출고 관리업무 모집(싸파 평택점근무;경력자 우대),백화점·유통·도소매; 구매·자재; 영업관리·지원·영업기획; 판매·캐셔·매장관리,경력,3080000,고졸,2021-10-02,2021
39321128,1년 이상,"판매관리, 제품개발",0,㈜싸파에프앤씨,낚시용품 판매관리/ 개발관련업무 모집(싸파 평택점근무;경력자 우대),백화점·유통·도소매; 판매·캐셔·매장관리; 화학·에너지·환경,경력,3080000,고졸,2021-10-02,2021
37268387,,"부동산서비스, 부동산컨설팅, 교육",0,서원디앤아이,[연3;500/중식제공] 마케팅;경영지원팀 정규직채용,,관계없음,3075000,고졸,2021-02-02,2021
38368044,,"보습학원, 영어학원, 학원강사",0,금곡김진성영어학원,내신 명문 김진성 영어학원에서 전임 강사 및 파트타임 강사님을 모집합니다.,,관계없음,3060000,대졸(2~3년),2021-08-01,2021
39079006,1년 이상,"물류, 창고관리, 납품",0,㈜바디엑스,㈜바디엑스 사업확장으로 설치 및 배송(물류팀)담당자를 찾습니다.,무역·상사; 구매·자재; 유통·물류·재고; 배송·택배·운송; 설치·정비·A/S,경력,3050000,고졸,2021-09-02,2021
